;TripID;Questionnaire;Income;Gender;Age;Occupation;Education;HouseHoldSize;HouseHold16;driversLicense;carAvail;OriginLoc;DestLoc;Origin;Destination;startActiv;endActiv;tripStart_time;tripEnd_time;tripDuration;mode;TripDay;realTravelTime.Walk;realShortestDistance.Walk;realTransfer.Walk;realTravelTime.Car;realShortestDistance.Car;realTransfer.Car;realTravelTime.MrC;realShortestDistance.MrC;realTransfer.MrC;realTravelTime.Bus;realShortestDistance.Bus;realTransfer.Bus;realAccessWalkTime.Bus;realAccessWalkDist.Bus;realEgressWalkTime.Bus;realEgressWalkDist.Bus;realWaitingTime.Bus;EdPrimary;EdHighSchool;EdLyceum;EdUniversity;EdMSc;EdPhD;EdNoEducation;endMunic1;endMunic2;endMunic3;endMunic4;endMunic5;endMunic6;endMunic7;endMunic8;endMunic9;endMunic10;endMunic11;startMunic1;startMunic2;startMunic3;startMunic4;startMunic5;startMunic6;startMunic7;startMunic8;startMunic9;startMunic10;startMunic11;endHome;endWork;endLeisure;endShopping;endHealthActivities;endSports;endOther;startHome;startWork;startLeisure;startShopping;startHealthActivities;startSports;startOther;startPersonalActivities;Unemployed;Retired;Employed;Houseworks;Unemployed_other;Student;InZone
56;9467;4350;<10000;Male;25-34;Employed;University;1;1;1;FALSE;1;2;128;213;Home;Work;8:15:00;9:05:00;50;Walk;Πέμπτη;3106;4164;0;664;4529;0;664;4529;0;1366;664;1;350;535;127;130;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
57;9347;4295;10000-20000;Female;45-54;Retired;Lyceum;4;4;1;TRUE;2;3;615;635;PersonalActivities;Home;14:00:00;14:30:00;30;Walk;Πέμπτη;3002;3968;0;655;4068;0;655;4068;0;1531;655;1;42;62;537;707;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;NA
58;4395;2005;<10000;Male;25-34;Unemployed;University;3;3;1;TRUE;1;2;232;114;Home;Leisure;11:00:00;12:00:00;60;Walk;Δευτέρα;2968;3874;0;699;4118;0;699;4118;0;1379;699;1;128;188;59;85;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
59;4396;2005;<10000;Male;25-34;Unemployed;University;3;3;1;TRUE;2;3;114;232;Leisure;Home;14:00:00;15:00:00;60;Walk;Δευτέρα;2957;3875;0;636;5068;0;636;5068;0;1523;636;1;201;294;94;130;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;NA
60;6014;2726;<10000;Male;25-34;Employed;University;1;1;1;FALSE;2;3;406;309;Work;Home;14:00:00;14:20:00;20;Walk;Τετάρτη;2942;4094;0;779;7003;0;779;7003;0;1762;779;1;754;1167;281;411;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
61;10414;4877;>50000;Male;16-24;Student;HighSchool;4;4;0;TRUE;2;3;174;224;Leisure;Home;21:40:00;22:20:00;40;Walk;Δευτέρα;2902;3762;0;642;4232;0;642;4232;0;842;642;1;764;3855;78;88;NA;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;NA
62;8105;3704;10000-20000;Male;45-54;Employed;University;4;2;1;TRUE;2;3;175;211;Work;Home;16:00:00;16:40:00;40;Walk;Τρίτη;2855;3767;0;484;3799;0;484;3799;0;999;484;1;192;196;385;471;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
63;9043;4156;ΔΞ/ΔΑ;Female;35-44;Houseworks;Lyceum;4;2;1;TRUE;1;2;520;607;Home;DropSomebody;9:00:00;9:10:00;10;Walk;Πέμπτη;2849;3955;0;539;5819;0;539;5819;0;2005;539;2;202;285;591;718;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
64;5804;2627;ΔΞ/ΔΑ;Female;25-34;Houseworks;University;5;5;0;TRUE;2;3;913;629;Sports;Home;11:00:00;11:30:00;30;Walk;Τετάρτη;2849;4057;0;530;5368;0;530;5368;0;2023;530;1;746;1044;1109;1646;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;NA
65;8104;3704;10000-20000;Male;45-54;Employed;University;4;2;1;TRUE;1;2;211;175;Home;Work;9:30:00;10:10:00;40;Walk;Τρίτη;2791;3764;0;702;3894;0;702;3894;0;1011;702;1;60;90;65;111;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
66;4631;2122;10000-20000;Female;16-24;Student;Lyceum;5;4;0;TRUE;1;2;218;116;Home;Leisure;11:00:00;11:40:00;40;Walk;Δευτέρα;2772;3751;0;870;4892;0;870;4892;0;1345;870;1;154;221;219;309;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
67;10126;4696;10000-20000;Female;45-54;Houseworks;University;3;1;1;TRUE;2;3;174;209;Shopping;Home;14:30:00;15:10:00;40;Walk;Τρίτη;2679;3480;0;646;4139;0;646;4139;0;1187;646;1;961;3456;226;311;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;NA
68;8965;4109;<10000;Female;16-24;Employed;Lyceum;2;2;0;TRUE;1;2;284;173;Home;Work;12:00:00;12:40:00;40;Walk;Πέμπτη;2669;3492;0;825;3895;0;825;3895;0;1272;825;1;277;336;126;162;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
69;4691;2145;<10000;Female;45-54;Unemployed;Lyceum;4;4;1;TRUE;2;3;116;621;Shopping;Home;14:30:00;15:05:00;35;Walk;Δευτέρα;2540;3372;0;681;3633;0;681;3633;0;1330;681;1;176;259;202;274;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;NA
70;3022;1390;ΔΞ/ΔΑ;Female;16-24;Student;PrimarySchool;3;3;0;TRUE;3;4;522;526;Work;Home;21:00:00;21:15:00;15;Walk;Σάββατο;2534;3185;0;577;3551;0;577;3551;0;1906;577;1;525;844;70;117;NA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;NA
71;9271;4260;ΔΞ/ΔΑ;Female;16-24;Student;Lyceum;4;3;0;FALSE;1;2;206;410;Home;School;8:00:00;8:15:00;15;Walk;Πέμπτη;2515;2999;0;706;5181;0;706;5181;0;1728;706;1;901;1083;183;186;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
72;3707;1665;<10000;Male;25-34;Unemployed_other;Lyceum;3;3;1;TRUE;2;3;601;632;Leisure;Leisure;23:00:00;23:30:00;30;Walk;Κυριακή;2501;3413;0;536;3928;0;536;3928;0;1724;536;1;371;455;247;329;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;NA
73;10090;4671;30000-40000;Female;45-54;Employed;University;3;2;1;TRUE;3;4;116;215;Sports;PickSomebody;17:25:00;18:00:00;35;Walk;Τρίτη;2485;3290;0;373;3567;0;373;3567;0;1103;373;1;154;155;221;309;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;NA
74;4035;1827;<10000;Female;65+;Retired;University;1;1;1;FALSE;1;2;224;112;Home;Shopping;9:00:00;9:20:00;20;Walk;Κυριακή;2477;3188;0;745;3703;0;745;3703;0;1014;745;1;103;152;45;49;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
75;4036;1827;<10000;Female;65+;Retired;University;1;1;1;FALSE;2;3;112;224;Shopping;Home;10:10:00;10:30:00;20;Walk;Κυριακή;2447;3188;0;481;3336;0;481;3336;0;1069;481;1;46;71;232;305;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;NA
76;10089;4671;30000-40000;Female;45-54;Employed;University;3;2;1;TRUE;2;3;215;116;DropSomebody;Sports;16:50:00;17:20:00;30;Walk;Τρίτη;2442;3290;0;741;4331;0;741;4331;0;1069;741;1;87;92;219;309;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
77;5631;2548;20000-30000;Male;65+;Retired;University;1;1;1;TRUE;2;3;384;307;Sports;Home;9:05:00;10:05:00;60;Walk;Τετάρτη;2410;3068;0;618;3493;0;618;3493;0;1593;618;1;539;691;309;386;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;NA
78;6293;2860;ΔΞ/ΔΑ;Male;65+;Retired;HighSchool;4;4;1;TRUE;1;2;718;716;Home;Leisure;17:00:00;17:15:00;15;Walk;Πέμπτη;2393;3246;0;359;3421;0;359;3421;0;857;359;1;58;74;375;497;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
79;7936;3622;<10000;Female;35-44;Employed;Lyceum;2;2;0;TRUE;2;3;629;601;Work;Home;17:00:00;17:15:00;15;Walk;Σάββατο;2389;3105;0;571;4158;0;571;4158;0;1468;571;1;44;60;280;421;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
80;3461;1564;10000-20000;Female;25-34;Houseworks;HighSchool;4;2;0;TRUE;2;3;116;615;PersonalActivities;Home;12:20:00;13:00:00;40;Walk;Σάββατο;2388;3164;0;656;3530;0;656;3530;0;1244;656;1;253;361;75;95;NA;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;NA
81;1039;525;<10000;Female;55-64;Unemployed;PrimarySchool;3;1;1;FALSE;1;2;232;313;Home;Sports;12:00:00;12:25:00;25;Walk;Τετάρτη;2387;3099;0;428;3882;0;428;3882;0;740;428;1;235;320;105;138;NA;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
82;3460;1564;10000-20000;Female;25-34;Houseworks;HighSchool;4;2;0;TRUE;1;2;615;116;Home;PersonalActivities;10:00:00;10:40:00;40;Walk;Σάββατο;2377;3154;0;886;4340;0;886;4340;0;1408;886;1;66;100;286;361;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
83;8507;3892;10000-20000;Female;65+;Retired;PrimarySchool;5;3;0;TRUE;2;3;522;526;Shopping;Shopping;15:00:00;15:15:00;15;Walk;Τετάρτη;2373;3009;0;547;3157;0;547;3157;0;1533;547;1;763;1046;202;241;NA;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;NA
84;9721;4476;20000-30000;Female;65+;Houseworks;PrimarySchool;2;2;0;TRUE;1;2;412;116;Home;Shopping;8:00:00;8:45:00;45;Walk;Παρασκευή;2366;3210;0;684;3479;0;684;3479;0;1548;684;1;447;612;276;354;NA;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
85;1040;525;<10000;Female;55-64;Unemployed;PrimarySchool;3;1;1;FALSE;2;3;313;232;Sports;Home;23:00:00;23:30:00;30;Walk;Τετάρτη;2340;3099;0;443;3119;0;443;3119;0;803;443;1;185;232;188;250;NA;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;NA
86;8362;3825;ΔΞ/ΔΑ;Female;35-44;Houseworks;University;4;2;1;TRUE;4;5;607;520;PickSomebody;Home;16:15:00;16:25:00;10;Walk;Τετάρτη;2322;2952;0;489;3172;0;489;3172;0;1601;489;2;366;556;458;565;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
87;9355;4298;ΔΞ/ΔΑ;Female;45-54;Employed;University;5;5;1;TRUE;2;3;104;110;Work;Home;15:30:00;15:45:00;15;Walk;Πέμπτη;2317;2744;0;520;3044;0;520;3044;0;1535;520;1;238;328;155;246;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
88;9261;4255;20000-30000;Male;45-54;Employed;University;4;3;1;TRUE;2;3;235;227;Work;Home;15:00:00;15:15:00;15;Walk;Πέμπτη;2315;3079;0;681;4392;0;681;4392;0;1217;681;1;106;157;332;400;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
89;10055;4649;20000-30000;Female;45-54;Employed;University;3;2;1;TRUE;3;4;214;115;Home;PersonalActivities;20:30:00;21:00:00;30;Walk;Τρίτη;2312;3086;0;525;3423;0;525;3423;0;983;525;1;283;387;71;91;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
90;9260;4255;20000-30000;Male;45-54;Employed;University;4;3;1;TRUE;1;2;227;235;Home;Work;6:45:00;7:00:00;15;Walk;Πέμπτη;2303;3079;0;648;3647;0;648;3647;0;1343;648;1;238;303;123;149;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
91;5131;2335;20000-30000;Female;45-54;Unemployed;University;4;4;1;TRUE;3;4;616;123;Home;OtherMeetings;11:30:00;11:45:00;15;Walk;Τρίτη;2282;2733;0;576;3041;0;576;3041;0;1553;576;2;52;71;224;305;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
92;8506;3892;10000-20000;Female;65+;Retired;PrimarySchool;5;3;0;TRUE;1;2;526;522;Home;Shopping;14:00:00;14:15:00;15;Walk;Τετάρτη;2276;3009;0;478;3094;0;478;3094;0;1594;478;1;140;208;883;1045;NA;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
93;3046;1400;ΔΞ/ΔΑ;Female;16-24;Student;Lyceum;5;5;1;TRUE;1;2;627;612;Home;Shopping;12:00:00;12:20:00;20;Walk;Σάββατο;2265;3085;0;547;3739;0;547;3739;0;1500;547;1;1430;4206;70;92;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
94;4858;2223;<10000;Male;25-34;Unemployed;University;3;3;1;TRUE;1;2;905;282;Home;Sports;13:00:00;14:30:00;90;Walk;Τρίτη;2257;3129;0;641;5024;0;641;5024;0;1800;641;1;701;968;535;712;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
95;9453;4344;20000-30000;Male;55-64;Retired;Lyceum;4;4;1;TRUE;3;4;235;254;PersonalActivities;Home;13:00:00;14:00:00;60;Walk;Πέμπτη;2249;2741;0;607;3618;0;607;3618;0;1356;607;1;648;776;143;226;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;NA
96;106;56;40000-50000;Female;25-34;Employed;University;5;3;1;TRUE;2;3;111;505;Sports;Home;23:55:00;23:55:00;20;Walk;Δευτέρα;2241;2534;0;614;2551;0;614;2551;0;1099;614;1;328;442;137;219;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;NA
97;7935;3622;<10000;Female;35-44;Employed;Lyceum;2;2;0;TRUE;1;2;601;629;Home;Work;10:00:00;10:15:00;15;Walk;Σάββατο;2226;3105;0;479;3169;0;479;3169;0;1404;479;2;344;427;43;60;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
98;10060;4651;10000-20000;Male;65+;Retired;University;2;2;1;TRUE;2;3;116;213;Sports;Home;7:45:00;8:30:00;45;Walk;Τρίτη;2207;2966;0;307;3005;0;307;3005;0;1067;307;1;119;125;379;448;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;NA
99;10059;4651;10000-20000;Male;65+;Retired;University;2;2;1;TRUE;1;2;213;116;Home;Sports;7:30:00;7:40:00;10;Walk;Τρίτη;2184;2962;0;645;3726;0;645;3726;0;932;645;1;131;174;206;279;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
100;164;86;>50000;Female;25-34;Unemployed;Lyceum;4;4;0;TRUE;1;2;216;307;Home;OtherMeetings;16:45:00;17:20:00;35;Walk;Δευτέρα;2179;2705;0;545;2840;0;545;2840;0;1147;545;1;543;734;84;112;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
101;5630;2548;20000-30000;Male;65+;Retired;University;1;1;1;TRUE;1;2;307;384;Home;Sports;8:00:00;9:00:00;60;Walk;Τετάρτη;2174;3068;0;518;3455;0;518;3455;0;1418;518;1;136;204;488;688;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
102;6175;2809;10000-20000;Male;65+;Retired;HighSchool;2;2;1;TRUE;2;3;221;254;PersonalActivities;PersonalActivities;11:00:00;11:20:00;20;Walk;Πέμπτη;2160;2622;0;551;8552;0;551;8552;0;1643;551;1;305;426;145;202;NA;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;NA
103;8361;3825;ΔΞ/ΔΑ;Female;35-44;Houseworks;University;4;2;1;TRUE;3;4;520;607;Home;PickSomebody;16:00:00;16:10:00;10;Walk;Τετάρτη;2144;2953;0;536;3091;0;536;3091;0;1756;536;1;394;565;1130;1516;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
104;9272;4260;ΔΞ/ΔΑ;Female;16-24;Student;Lyceum;4;3;0;FALSE;2;3;410;206;School;Home;14:00:00;14:20:00;20;Walk;Πέμπτη;2124;2999;0;696;5513;0;696;5513;0;1579;696;1;138;189;780;1075;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
105;2263;1067;40000-50000;Female;55-64;Employed;Lyceum;2;2;1;TRUE;2;3;175;689;Work;HorkRelatedActivities;10:00:00;10:15:00;15;Walk;Πέμπτη;2115;2799;0;526;3114;0;526;3114;0;1089;526;1;206;262;152;176;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
106;3979;1799;10000-20000;Female;65+;Unemployed_other;University;2;2;1;TRUE;4;5;214;245;Shopping;Home;13:45:00;14:00:00;15;Walk;Κυριακή;2094;2554;0;671;3088;0;671;3088;0;1251;671;1;210;259;166;207;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;NA
107;7048;3231;10000-20000;Female;55-64;Houseworks;PrimarySchool;2;2;0;TRUE;3;4;237;121;ChangeMode;Home;19:10:00;19:25:00;15;Walk;Παρασκευή;2090;2799;0;468;2767;0;468;2767;0;1369;468;1;411;615;92;94;NA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
108;2264;1067;40000-50000;Female;55-64;Employed;Lyceum;2;2;1;TRUE;3;4;689;175;HorkRelatedActivities;Work;10:30:00;10:45:00;15;Walk;Πέμπτη;2083;2799;0;715;4227;0;715;4227;0;1087;715;1;142;176;133;196;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
109;375;193;10000-20000;Female;45-54;Unemployed;Lyceum;4;4;1;TRUE;3;4;518;191;Home;Leisure;15:00:00;15:45:00;45;Walk;Δευτέρα;2070;3120;0;704;3291;0;704;3291;0;935;704;1;530;2724;405;570;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
110;3590;1610;10000-20000;Female;55-64;Retired;University;2;2;1;TRUE;2;3;174;617;OtherMeetings;Home;13:00:00;14:45:00;105;Walk;Κυριακή;2060;2718;0;690;3445;0;690;3445;0;1322;690;1;89;116;317;439;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
111;805;409;<10000;Male;45-54;Unemployed;Lyceum;4;2;1;TRUE;2;3;174;615;OtherMeetings;Home;13:00:00;13:40:00;40;Walk;Τρίτη;2045;2691;0;572;2870;0;572;2870;0;898;572;1;92;116;254;332;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
112;1313;632;>50000;Male;55-64;Retired;University;2;2;1;TRUE;2;3;175;203;PersonalActivities;Home;9:10:00;10:00:00;50;Walk;Τετάρτη;2042;2608;0;546;3048;0;546;3048;0;1071;546;1;347;470;31;45;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;NA
113;1751;832;10000-20000;Female;55-64;Houseworks;HighSchool;3;3;0;TRUE;1;2;615;606;Home;Other;15:30:00;16:40:00;70;Walk;Πέμπτη;2033;2626;0;582;3342;0;582;3342;0;1582;582;1;288;384;378;546;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
114;3020;1390;ΔΞ/ΔΑ;Female;16-24;Student;PrimarySchool;3;3;0;TRUE;1;2;526;907;Work;Home;7:50:00;8:25:00;35;Walk;Σάββατο;2029;2692;0;492;2756;0;492;2756;0;1817;492;1;1166;1549;106;153;NA;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;NA
